MOVIES,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime
81,45,66,3119,5488,2030,49
174,297,63,2857,6557,2152,53
174,297,64,5812,6556,1238,64
174,297,61,5852,6556,1041,58
174,297,64,5057,6556,939,67
174,297,69,2890,6556,939,64
174,297,63,5851,6556,707,61
229,110,61,5454,6295,1316,21
119,239,54,5888,5744,60,23
67,342,66,2147,5165,1204,41
78,111,58,1557,4854,3852,23
78,111,60,6946,3892,3662,23
78,111,59,7530,4502,3514,23
78,111,62,6217,4855,3484,23
78,111,62,4977,3892,3484,23
78,111,62,7470,4502,3484,23
78,111,62,4365,4855,3617,23
81,45,67,3121,5488,1790,49
25,43,54,4432,3458,2022,39
121,109,45,2533,4461,1904,21
226,247,67,5527,5032,2263,27
230,429,57,1200,1587,810,48
230,429,61,1955,1587,768,43
230,429,60,2174,1587,720,45
121,109,41,2620,4461,1331,22
81,45,67,3122,5488,1691,43
230,429,57,543,1587,555,47
230,429,63,4889,1587,609,44
230,429,64,7060,1588,595,52
230,429,65,5970,1588,768,47
246,39,73,7103,3283,1005,49
246,39,73,1524,3282,1002,51
282,109,67,6976,0,1489,0
81,45,65,6167,5488,1633,39
67,342,62,7602,2863,1114,41
200,167,59,5747,4337,458,37
230,429,64,6712,1589,566,46
230,429,62,6245,1590,505,46
230,429,64,2316,1590,542,41
230,429,56,6288,1587,720,55
291,5,71,4369,4230,1015,23
291,5,70,5161,4232,1155,23
237,152,47,4243,5955,4025,36
252,295,62,7434,6441,1595,60
252,295,64,6419,6441,1379,58
252,295,67,2913,6441,1279,47
252,295,66,2914,6441,1183,48
173,264,62,3591,5231,1983,52
183,109,62,2338,1964,3221,20
67,342,64,3313,4799,899,41
67,342,60,2556,3748,1173,41
25,43,54,4435,4905,1987,41
81,45,66,1863,5488,1633,37
0,383,46,4219,5846,853,56
196,247,53,2525,2970,3358,41
127,250,60,2234,3652,2063,46
25,43,56,4430,2820,1977,40
180,264,51,4246,6410,1426,51
180,264,50,7134,6411,744,49
180,264,49,7700,6408,368,23
180,264,50,2179,6412,132,48
180,264,50,2207,6409,26,23
180,264,53,5878,6413,4065,23
177,391,56,5098,3819,3617,23
93,109,69,3664,6423,2760,23
93,109,70,4341,6424,2542,23
93,109,71,7395,6479,2542,23
93,109,71,4910,6482,2624,23
93,109,69,7218,6480,2582,23
93,109,71,3780,6481,2582,23
93,109,73,6907,6481,2848,23
93,109,72,3180,6483,2674,23
196,247,58,7702,3104,3491,41
196,247,65,7347,3883,3680,41
239,5,62,6049,3452,477,41
291,5,76,7101,4231,1987,23
17,109,77,7778,3629,2151,23
127,250,62,5262,3652,1970,46
81,45,64,4461,5488,1601,45
242,371,59,1664,3096,2291,44
25,43,62,2549,5533,2148,41
127,250,63,3329,3652,1918,46
63,84,57,2279,4235,2483,23
64,295,60,7208,3168,2350,23
173,264,66,4961,4786,1633,44
173,264,63,1507,3708,1264,52
173,264,66,6433,3809,1343,47
173,264,66,1643,4063,1204,40
173,264,63,6430,2818,1025,50
177,391,55,2253,4305,4083,23
177,391,55,2335,3819,3827,23
177,391,57,4546,4305,3757,23
177,391,59,2920,3819,3684,23
177,391,52,1701,4305,159,23
246,39,74,2267,3403,1165,54
246,39,75,2602,3405,1095,51
246,39,78,2291,3402,1474,54
172,454,59,3674,137,4099,23
172,454,60,2703,140,3917,23
172,454,46,7129,137,190,23
172,454,54,1570,402,3957,23
172,454,51,3683,138,3885,23
172,454,58,2532,135,3780,23
172,454,54,7626,136,3780,23
172,454,58,3484,139,3684,23
172,454,65,6674,138,3870,23
0,383,45,6069,2867,715,56
0,383,50,6498,2867,931,60
81,45,70,3124,5488,1853,42
63,84,57,3215,4237,2263,23
63,84,56,1507,4239,2152,23
63,84,54,1507,4240,2089,23
63,84,56,1507,4236,2029,23
63,84,55,7683,4238,2263,23
239,5,65,4608,2872,611,41
18,342,61,1165,4523,3870,48
18,342,64,5150,2676,3990,42
18,342,60,2297,4523,3827,38
18,342,62,2732,4523,3937,42
18,342,63,2312,4523,99,48
201,195,47,3602,5171,2168,44
25,43,55,2311,2797,1889,23
25,43,57,1721,5131,1963,40
25,43,59,2550,5533,2035,41
51,188,52,3736,4348,159,23
51,188,62,2220,4348,3990,23
51,188,65,2486,3268,3990,23
51,188,63,2419,4348,3804,23
51,188,66,7531,4348,3870,23
51,188,67,2485,4348,3713,23
51,188,64,5154,4516,3550,23
51,188,68,2578,4516,3592,23
51,188,69,4353,3268,3640,23
51,188,73,2420,4348,4049,23
201,195,47,2541,5171,1662,23
201,195,49,7512,4042,1514,50
201,195,46,2542,4042,1121,42
201,195,50,2298,5565,1136,45
201,195,51,2540,5565,1068,46
201,195,47,2224,5692,1050,50
201,195,31,3305,5692,1827,51
81,45,67,6055,5488,1685,43
67,342,66,2555,2863,975,41
229,110,64,7249,3164,1227,21
229,110,69,3690,6759,1534,23
127,250,63,2638,3652,1827,46
4,385,47,5810,5698,304,57
4,385,47,2235,4963,351,57
17,109,72,5789,4067,1890,45
61,187,61,5471,3346,2542,23
61,187,63,7560,4281,2205,23
61,187,62,5472,6321,2089,23
61,187,64,1788,3346,2089,23
61,187,66,1272,3420,2263,23
61,187,66,7670,4281,2152,23
61,187,63,1507,3346,1904,23
61,187,65,4540,3346,2029,23
61,187,66,2659,3346,1904,23
206,353,67,1507,213,1135,23
206,353,67,1507,213,1135,23
206,353,66,1507,213,1041,23
206,353,66,1507,4255,939,23
206,353,66,1507,4255,1238,23
266,177,56,2705,2558,2797,23
266,177,57,2709,2556,2483,23
266,177,57,2710,2555,2438,23
266,177,58,2484,2554,2438,23
266,177,57,2707,2554,2152,23
144,455,45,6795,2901,1255,57
144,455,45,2301,2902,975,58
5,187,63,4691,5398,996,26
5,187,65,1280,5398,935,30
5,187,67,6944,5398,906,25
5,187,69,6223,5398,961,27
5,187,74,3698,5398,1450,29
144,455,46,6671,2902,833,52
144,455,49,5175,2902,708,47
144,455,46,2313,2902,642,50
144,455,48,7140,2902,595,56
144,455,49,5977,2902,574,48
144,455,47,7649,2902,476,53
144,455,47,3228,2902,458,54
144,455,56,4755,2902,574,83
229,110,71,3691,3164,1728,22
156,109,50,3248,6190,715,24
156,109,39,5082,6191,305,23
156,109,41,7537,6189,121,23
156,109,44,5589,6193,68,25
156,109,43,476,6192,84,26
121,109,43,6984,4461,1712,22
121,109,42,4514,4461,1238,22
223,195,56,1828,5302,1904,30
223,195,57,5545,5302,2029,35
223,195,61,5716,5302,1570,33
223,195,62,2246,5302,1712,32
223,195,62,5307,5302,1570,35
223,195,64,3966,5302,1712,35
196,247,58,1851,5664,3677,41
127,250,67,3330,3652,1912,46
229,110,71,2993,6759,1581,21
196,247,69,2526,5903,66,41
196,247,19,2277,2678,1670,41
196,247,52,4550,5801,3771,41
81,45,69,3123,5488,1794,48
31,438,51,2760,3602,2968,30
297,177,56,4586,2968,3957,23
263,295,65,3955,2291,2235,46
263,295,66,4317,2289,2035,51
263,295,68,2996,2289,1949,62
263,295,65,1069,1898,1801,54
263,295,67,7695,2289,1728,49
263,295,70,4562,2290,1752,60
112,385,65,2390,5861,1712,23
112,385,60,4560,5861,1642,23
112,385,62,6494,5861,1331,23
112,385,67,1507,5861,939,23
112,385,63,1507,5861,939,23
112,385,61,1507,5861,594,23
112,385,65,1507,5861,594,23
112,385,66,1507,5861,475,23
112,385,58,1507,5861,594,23
112,385,62,1507,5861,177,23
112,385,62,1507,5861,2,23
112,385,61,1507,5861,177,23
112,385,62,1507,5861,177,23
112,385,66,1507,5861,177,23
112,385,64,1507,5861,2,23
112,385,65,1507,5861,177,23
31,438,50,1798,2718,2774,26
31,438,47,6469,3599,2564,26
31,438,49,929,3601,2444,31
31,438,43,3886,2717,2268,27
31,438,45,2386,3600,2163,26
81,45,69,6642,5488,1827,36
127,250,67,7614,3652,1897,46
185,5,70,5371,5719,1962,23
185,5,73,3020,6782,2089,23
43,109,63,2515,5541,54,21
43,109,68,4692,6194,144,22
43,109,64,2261,5541,21,24
43,109,68,5798,5541,50,24
43,109,79,5050,6194,1182,24
306,250,57,1149,943,3775,53
43,109,77,7676,5541,840,27
0,383,40,2325,4912,869,58
0,383,43,2779,5846,623,59
85,338,62,2657,515,3176,37
85,338,67,4702,515,3273,36
85,338,64,5398,514,3167,35
85,338,72,1836,142,3463,36
85,338,62,2704,142,3070,31
85,338,62,5053,515,3024,37
85,338,59,5941,143,3003,30
85,338,67,5278,513,3118,30
258,250,65,6424,3721,3311,57
81,45,61,3120,5488,1581,40
206,353,63,1507,4255,832,23
206,353,65,1507,4255,832,23
67,342,62,3312,2596,926,40
265,177,65,1739,4355,3366,23
144,455,45,5047,2897,143,50
121,109,47,4504,4461,1489,22
121,109,49,3905,4461,1962,22
289,195,57,1507,3810,3550,23
0,383,52,7471,5981,878,59
0,383,61,5869,2911,1502,97
203,240,56,5291,6238,3592,32
290,355,49,2581,6094,3345,43
127,250,69,4999,3652,2235,53
254,52,59,868,2936,1991,23
254,52,60,5056,2936,2068,23
254,52,63,3621,2937,2384,23
81,45,64,2471,5488,1897,38
191,38,65,179,4969,3252,49
297,177,59,714,4245,3569,23
297,177,62,4584,4244,3484,23
70,247,53,1704,2954,1090,46
70,247,52,644,5858,965,40
70,247,51,2984,5858,817,45
70,247,53,5364,5858,744,45
70,247,54,5477,5464,744,41
70,247,52,5363,5464,783,34
70,247,56,2257,5464,1467,49
185,5,65,5840,5091,1962,23
185,5,73,6010,5091,1904,23
185,5,75,5839,5091,1904,23
17,109,74,6985,4067,1997,23
290,355,51,3112,6094,3023,37
290,355,50,2227,6093,2760,36
290,355,49,4093,4715,2674,39
290,355,49,2148,4715,2582,36
290,355,49,3111,4715,2624,41
254,52,55,2412,6040,1316,23
17,109,77,6259,3480,2065,45
270,281,59,4858,6699,1450,48
64,295,58,4664,6164,1977,23
64,295,64,2237,6298,2587,64
64,295,62,2506,5782,1853,23
64,295,69,6478,4438,1794,23
64,295,60,5421,4707,1286,23
176,187,64,6323,4473,695,31
176,187,66,4395,6044,622,28
176,187,65,2314,4008,609,29
176,187,67,7574,5522,609,32
176,187,66,7394,5522,632,30
176,187,68,1745,4473,632,28
176,187,71,541,4473,1264,36
307,195,56,3815,1446,3366,47
307,195,59,5547,1446,3400,49
307,195,56,6089,1446,3221,44
67,342,64,3311,4857,899,41
248,120,64,6529,6666,350,20
265,177,67,5410,5413,2797,23
121,109,45,6070,4461,1570,22
183,109,53,5326,1967,3221,20
183,109,58,5173,1965,3082,23
183,109,56,7578,1964,2797,20
270,281,62,5876,6701,1313,46
270,281,63,2057,6698,1308,46
270,281,60,4474,6700,1125,45
270,281,62,2241,6702,1099,43
270,281,58,4397,6703,1008,43
270,281,59,4473,6700,986,40
203,240,51,1298,6238,3082,23
203,240,52,6641,6238,2923,23
203,240,50,1692,6238,2760,23
203,240,48,5041,6238,2797,23
203,240,49,7617,6237,2760,23
203,240,54,4214,6237,3170,23
183,109,58,2337,1969,3170,20
183,109,49,1790,1964,2848,20
183,109,50,6354,1967,2848,20
183,109,61,1602,1965,2887,23
183,109,67,5327,1965,2957,20
299,109,54,7427,6520,1343,29
74,431,28,3998,4996,1331,23
80,250,59,5572,6654,1601,23
230,429,56,6304,5966,380,57
3,109,54,5939,375,1712,23
3,109,51,3276,1645,1416,23
3,109,52,6672,1646,1416,23
3,109,54,6193,1647,1489,23
3,109,52,5908,1648,1416,23
3,109,51,5940,468,1331,23
3,109,52,6643,469,1416,23
3,109,51,2156,1642,1331,23
3,109,55,1052,1641,1489,24
3,109,52,3608,177,1570,23
3,109,62,3726,1638,1712,23
3,109,62,5321,1643,1712,23
67,342,63,3314,5165,864,41
204,109,74,1516,6739,94,23
185,5,63,6101,5091,1489,23
17,109,71,6309,3629,2119,24
17,109,76,5806,3480,2243,91
17,109,79,1466,3629,2455,91
17,109,82,7777,4067,3055,91
17,109,83,1474,4067,3921,91
278,109,56,4867,5868,1735,24
67,342,60,2892,3435,899,41
196,247,58,1747,4998,3805,40
289,195,59,1507,5033,3458,23
289,195,56,1507,5033,3345,23
289,195,62,1507,3810,3366,23
265,177,64,7280,5688,2887,23
270,281,35,4231,6704,311,39
207,4,50,7209,6889,1677,31
207,4,50,2062,3299,159,23
207,4,59,6173,3299,3713,23
275,430,35,6796,445,2284,40
275,430,35,1543,445,1983,35
275,430,35,3555,369,1897,37
275,430,34,2616,369,1827,41
275,430,34,5435,369,1790,41
275,430,32,3738,369,1742,37
275,430,32,1622,369,1723,42
275,430,32,1062,369,1770,42
67,342,60,1500,3985,1015,41
67,342,64,4363,3637,1173,41
248,120,61,5125,6669,4057,18
248,120,65,2765,6664,3855,24
248,120,66,834,6668,3652,25
248,120,76,2373,6670,4124,23
248,120,65,7433,6671,3323,25
248,120,68,204,6667,3374,23
248,120,81,2764,6665,978,35
4,385,45,5515,4965,555,23
4,385,46,4655,4964,338,57
159,177,75,1980,5520,2995,51
159,177,68,4666,5520,2417,50
159,177,73,1979,5520,2197,50
117,391,59,2013,6407,4080,39
135,187,55,5343,6858,3713,28
90,111,53,2200,6771,4065,24
90,111,53,2266,6773,3917,24
90,111,55,7564,6773,3804,24
90,111,59,4639,6773,3957,24
90,111,58,4640,6769,3917,24
90,111,56,2411,6768,3957,24
90,111,56,6077,6769,3757,24
90,111,56,5568,6770,3684,24
90,111,61,6935,6772,3852,24
90,111,53,5796,6770,3640,24
90,111,54,5337,6772,3662,24
135,187,56,7161,6860,3640,26
135,187,57,4834,6859,3484,26
135,187,57,5241,4647,3400,30
135,187,55,7162,6857,3400,23
135,187,56,4559,6151,3366,28
135,187,59,7175,6858,3400,30
135,187,64,7174,6151,3484,32
135,187,69,6406,4647,3900,34
102,164,64,3720,3195,2852,44
102,164,65,2884,3195,2798,43
102,164,63,3721,3195,2642,48
102,164,65,7637,3196,2662,52
265,177,63,346,4355,3082,23
117,391,57,1680,6407,3876,37
117,391,56,1089,6407,3752,34
117,391,60,5428,6407,3866,36
117,391,58,6409,6407,3633,36
117,391,61,3229,6407,3844,36
42,177,50,1507,1991,2205,23
42,177,51,1507,1993,2029,26
42,177,48,1507,1992,2263,23
42,177,48,1507,1998,1836,20
42,177,51,1507,1995,2152,27
42,177,57,1507,1990,1712,22
42,177,54,1507,1994,1712,24
42,177,51,1507,1997,1904,22
42,177,60,1507,1993,1712,27
42,177,50,1507,1994,1712,21
277,127,68,5447,6652,4049,24
41,109,67,2663,6476,4025,23
277,127,64,6684,6653,3937,25
243,136,58,1507,4219,3082,23
243,136,62,1507,3667,2957,23
243,136,63,1507,4220,2797,23
243,136,64,1507,3666,2957,23
243,136,64,1507,4218,2957,23
243,136,63,1507,3666,2923,23
243,136,63,1507,4221,2848,23
243,136,64,1507,3667,2760,23
243,136,63,1507,4221,3221,23
169,479,50,1507,113,177,23
152,230,63,5308,6196,3400,23
152,230,59,7157,6198,3023,23
152,230,63,3821,3235,2957,23
152,230,61,5581,3233,2722,23
152,230,64,1864,3234,2674,23
152,230,58,7500,6195,2674,23
152,230,61,6959,6197,2582,23
275,430,22,3840,565,768,40
267,247,53,3944,4520,1431,23
120,295,58,5901,4546,3824,56
120,295,59,3239,4544,3590,57
120,295,59,3238,4545,3466,54
120,295,59,2208,4547,3354,56
122,371,49,1374,5709,2241,27
47,177,34,4541,4251,475,23
47,177,41,4542,4248,3513,23
47,177,40,7301,4252,3513,23
47,177,38,7520,4250,3513,23
47,177,34,4543,4252,3244,23
47,177,34,1822,4249,3244,23
47,177,34,3745,4252,3244,23
204,109,76,7504,6736,23,23
204,109,79,2223,6735,182,23
204,109,75,3492,6740,4117,23
204,109,81,1513,6736,414,23
204,109,76,6647,6739,53,23
204,109,74,4892,6735,7,23
204,109,78,6541,6736,87,23
204,109,76,7532,6735,4111,23
204,109,77,1515,6739,4123,23
204,109,79,1174,6739,86,23
204,109,80,6178,6440,300,23
204,109,81,5670,6285,635,23
277,127,66,5890,6653,3804,25
277,127,68,2618,6653,3757,24
277,127,66,6307,6653,3757,22
277,127,70,6274,6652,3852,24
277,127,65,6199,6653,3514,24
277,127,69,1693,6652,3662,23
277,127,71,2617,6651,3662,22
277,127,69,6315,6651,3592,25
192,247,49,1507,3573,3804,44
192,247,49,1507,3573,3662,44
192,247,52,1507,3573,3484,44
192,247,51,1507,6358,3400,44
192,247,52,1507,6358,3366,44
192,247,51,5138,3573,3640,44
192,247,53,1507,3573,3514,44
157,264,74,3379,2119,2956,22
157,264,76,5497,69,2956,21
157,264,80,7628,69,3513,21
157,264,68,4200,69,3756,21
157,264,78,6146,69,2956,22
157,264,66,7776,69,2956,22
157,264,76,5469,69,2956,22
306,250,57,7278,942,3325,52
306,250,57,5315,943,3470,51
306,250,57,5387,942,3240,43
306,250,57,5536,942,3079,48
306,250,54,5271,942,3118,39
306,250,58,6240,942,3313,45
306,250,56,2191,942,3153,45
84,429,45,843,2898,687,36
62,247,67,4145,4343,2570,57
62,247,74,1081,4119,2490,49
62,247,73,3042,4679,2415,50
62,247,73,4144,4343,2558,50
62,247,68,3028,4679,2442,48
62,247,66,3033,4119,2371,48
62,247,65,3045,4343,2352,53
62,247,69,3036,4679,2335,48
62,247,66,3046,3467,2313,53
62,247,69,3027,5797,2372,57
62,247,70,3048,4679,2332,53
62,247,72,3026,5930,2378,50
185,5,73,3697,5719,1712,23
185,5,75,6116,5719,1416,23
185,5,73,6114,5719,1489,23
185,5,76,655,5091,1712,23
19,112,56,1507,6003,3514,23
19,112,57,2421,6003,3400,22
19,112,54,1507,5998,3345,23
19,112,55,1579,6003,3400,23
19,112,58,5095,5999,3514,23
19,112,57,6007,6000,3366,23
19,112,62,6371,6001,3514,23
19,112,64,3755,5999,3640,23
19,112,54,4935,6002,3294,23
19,112,56,4934,5996,3345,23
19,112,50,924,5997,3366,23
19,112,55,2422,6000,3345,23
19,112,56,6096,6004,3322,23
185,5,72,4080,5091,3433,23
189,454,68,6909,0,687,23
189,454,71,404,0,566,23
189,454,70,3757,0,595,23
189,454,52,922,0,1007,23
189,454,57,6268,0,458,23
189,454,69,386,0,368,23
189,454,65,6044,0,232,23
189,454,69,6047,0,251,23
189,454,65,3803,0,4049,23
185,5,67,5018,5091,1489,23
185,5,69,5368,5091,1238,23
164,342,72,469,1386,266,23
151,29,61,7558,4663,1540,42
185,5,68,3270,5719,1041,23
185,5,62,5016,5091,1331,23
185,5,67,7296,5091,1135,23
185,5,79,5019,5719,1712,23
185,5,76,3271,5719,1570,23
185,5,72,3021,5719,1041,23
278,109,54,1641,5866,3617,24
278,109,52,4865,6808,3294,23
278,109,54,2303,5867,3082,24
278,109,53,6004,5866,2923,24
278,109,54,6445,6805,3058,26
131,109,63,4622,2998,232,23
131,109,64,3830,2912,232,23
131,109,65,4621,4792,178,23
131,109,66,6197,6868,159,23
131,109,66,4620,6867,4112,23
131,109,71,3611,6869,99,23
131,109,66,6081,6870,60,23
131,109,75,3575,6867,458,23
131,109,70,3622,6869,132,23
131,109,73,7619,6870,380,23
267,247,52,1184,4520,833,23
267,247,52,5244,4520,708,23
200,167,60,5577,4337,446,31
267,247,54,3961,2772,632,23
267,247,55,3010,2772,656,23
267,247,53,5245,2772,720,23
165,177,58,4970,2837,4025,27
165,177,58,4969,2811,3990,28
165,177,59,5060,4183,3957,25
165,177,49,2759,4183,411,27
165,177,65,2250,6060,4025,28
57,383,52,706,6503,910,23
84,429,51,1507,2898,26,33
84,429,50,1507,2900,4025,30
84,429,50,1507,2898,3827,30
84,429,47,1507,2898,3684,33
84,429,48,1507,2903,3550,24
84,429,48,1507,2898,3322,25
84,429,53,1507,2898,3245,26
84,429,51,1507,2899,3221,26
84,429,55,1507,2898,3170,28
56,247,73,4827,2758,174,59
56,247,73,2713,2749,138,56
56,247,75,4524,2752,164,63
56,247,78,3962,2753,306,63
56,247,77,1502,2755,256,58
56,247,80,1490,2748,723,68
56,247,81,2776,2761,1267,72
148,166,62,372,3780,380,23
77,177,60,1367,3802,3170,23
171,177,62,1824,4312,2761,23
208,29,57,6394,4023,783,50
122,371,51,6724,5709,2056,29
122,371,49,4628,5709,1905,28
122,371,58,3804,5708,1918,26
122,371,53,7714,5709,1752,30
122,371,48,1391,5710,1742,25
74,431,31,2435,4996,832,23
74,431,27,6212,4996,832,23
74,431,32,1591,4996,832,23
74,431,38,6673,4996,1331,23
74,431,25,6211,4996,832,23
74,431,26,3750,4996,594,23
74,431,31,1581,4996,707,23
74,431,36,7786,4996,832,23
74,431,32,6210,4996,594,23
74,431,27,7065,4996,475,23
74,431,31,6204,4996,594,23
74,431,32,6209,4996,594,23
74,431,42,4026,4996,832,23
74,431,29,5196,4996,594,23
10,247,48,6020,4543,3,23
151,29,56,2353,4586,607,42
151,29,57,3853,4585,274,43
72,250,56,7087,5146,232,23
296,109,67,1744,6328,1025,23
296,109,66,3125,6330,845,23
296,109,71,7665,6326,756,23
296,109,67,4891,6327,674,23
296,109,69,4952,6329,674,23
296,109,72,2212,6327,720,23
296,109,74,7664,6327,810,23
296,109,73,1751,6329,632,23
296,109,70,6477,6326,632,23
296,109,72,6000,6326,910,23
254,52,51,1888,6040,886,23
254,52,54,1646,6040,864,23
10,247,64,2315,3507,3640,23
10,247,64,7246,3507,3592,23
10,247,61,7153,4543,3684,23
254,52,57,3333,2938,910,23
254,52,56,7764,2938,864,23
254,52,59,3716,3687,926,23
254,52,50,3717,3688,1200,23
304,427,51,1507,5534,3244,38
280,5,51,7385,5266,3434,48
229,110,61,3856,6295,926,19
57,383,53,1869,1464,518,23
57,383,54,7411,1464,368,23
57,383,53,1868,1464,216,23
57,383,56,2384,1464,99,23
57,383,55,3246,1464,4112,23
57,383,55,3401,1464,4065,23
57,383,57,1867,1464,4025,23
57,383,56,4696,1464,3990,23
219,120,43,880,5785,2438,23
57,383,56,7771,1464,3900,23
57,383,56,3268,1464,3885,23
57,383,56,3245,1464,3852,23
57,383,53,642,1464,3780,23
57,383,53,6460,1464,3732,23
57,383,54,4764,1464,3757,23
57,383,56,6402,1464,3780,23
57,383,57,7772,1464,3870,23
57,383,55,2123,1464,3937,23
72,250,59,2719,6656,4099,23
115,264,57,1507,6283,3900,23
115,264,54,1507,6283,3400,23
115,264,57,1507,6283,3221,23
115,264,54,1507,6283,3195,23
115,264,55,1507,6283,3195,23
115,264,56,1507,6283,3195,23
256,391,52,5734,718,2201,40
271,332,43,1507,4182,3780,24
304,427,56,1507,5535,2956,37
304,427,49,1507,5534,3244,39
304,427,57,1507,5535,3244,37
304,427,56,1507,5534,2956,38
304,427,53,1507,5535,3513,39
304,427,57,1507,5534,3513,41
304,427,51,1507,5536,3513,38
178,29,70,4486,4170,3053,23
72,250,61,3067,6657,4065,23
125,109,55,1805,6764,2675,23
158,109,55,4382,4623,939,23
158,109,56,4625,4623,832,23
158,109,59,5678,4623,707,23
158,109,55,6121,4623,832,23
278,109,50,4868,6806,3058,25
278,109,59,2513,6811,368,23
278,109,60,5189,6810,178,23
278,109,61,1480,6805,266,23
222,5,66,3705,4057,556,49
222,5,64,3182,2528,287,41
222,5,61,3706,5951,267,42
222,5,62,3704,5450,116,39
222,5,63,4035,4057,30,41
222,5,69,3707,5951,85,38
222,5,70,3806,4057,318,53
104,311,59,5807,6842,3162,45
256,391,51,5736,4329,2042,23
256,391,48,5737,4329,2054,23
256,391,46,1201,4332,2411,23
256,391,51,2258,4332,2030,46
271,332,50,1507,4181,3245,24
271,332,51,1507,4178,2674,23
271,332,52,1507,4178,2542,24
271,332,48,1507,4179,2438,24
271,332,52,1507,4178,2152,24
271,332,49,1507,4178,2326,24
271,332,48,1507,4180,2152,23
72,250,58,6030,204,3957,23
